Open time,Open,High,Low,Close
2025-01-20 15:59:15+00:00,105106.19,105136.0,105080.0,105112.95
2025-01-20 15:59:20+00:00,105112.95,105125.27,105086.49,105091.1
2025-01-20 15:59:25+00:00,105091.28,105111.64,105051.11,105096.3
2025-01-20 15:59:30+00:00,105096.4,105099.58,105061.51,105095.93
2025-01-20 15:59:35+00:00,105095.94,105095.94,104935.67,104935.67
2025-01-20 15:59:40+00:00,104935.67,105012.0,104921.84,105012.0
2025-01-20 15:59:45+00:00,105012.0,105033.94,105002.39,105032.69
2025-01-20 15:59:50+00:00,105032.68,105037.12,104984.0,104984.0
2025-01-20 15:59:55+00:00,104983.94,104983.94,104914.33,104957.99
2025-01-20 16:00:00+00:00,104957.99,105035.9,104957.99,105002.01
2025-01-20 16:00:05+00:00,105002.02,105184.0,105002.01,105166.91
2025-01-20 16:00:10+00:00,105160.0,105224.03,105107.05,105217.56
2025-01-20 16:00:15+00:00,105221.32,105242.72,105177.33,105207.93
2025-01-20 16:00:20+00:00,105203.22,105236.56,105164.01,105224.0
2025-01-20 16:00:25+00:00,105224.0,105254.86,105203.15,105246.43
2025-01-20 16:00:30+00:00,105246.43,105246.43,105172.49,105172.5
2025-01-20 16:00:35+00:00,105172.5,105313.68,105172.49,105313.55
2025-01-20 16:00:40+00:00,105313.54,105327.56,105240.0,105258.15
2025-01-20 16:00:45+00:00,105258.15,105258.16,105128.0,105157.91
2025-01-20 16:00:50+00:00,105157.91,105329.0,105157.91,105300.01
2025-01-20 16:00:55+00:00,105300.02,105300.02,105244.7,105267.6
2025-01-20 16:01:00+00:00,105267.6,105350.04,105214.4,105214.4
2025-01-20 16:01:05+00:00,105214.4,105252.73,105192.91,105252.72
2025-01-20 16:01:10+00:00,105245.27,105245.32,105160.01,105160.01
2025-01-20 16:01:15+00:00,105160.01,105275.4,105160.0,105216.0
2025-01-20 16:01:20+00:00,105215.99,105215.99,105144.96,105172.0
2025-01-20 16:01:25+00:00,105171.29,105171.29,105108.01,105161.16
2025-01-20 16:01:30+00:00,105161.16,105210.17,105152.53,105175.99
2025-01-20 16:01:35+00:00,105176.0,105253.45,105140.0,105140.0
2025-01-20 16:01:40+00:00,105140.01,105156.97,105108.0,105135.64
2025-01-20 16:01:45+00:00,105135.65,105152.3,105076.92,105076.92
2025-01-20 16:01:50+00:00,105076.93,105082.12,105031.25,105038.35
2025-01-20 16:01:55+00:00,105038.34,105128.0,105037.0,105098.13
2025-01-20 16:02:00+00:00,105098.12,105217.49,105082.89,105217.49
2025-01-20 16:02:05+00:00,105217.49,105299.99,105203.18,105270.84
2025-01-20 16:02:10+00:00,105270.84,105322.85,105224.68,105228.55
2025-01-20 16:02:15+00:00,105231.99,105268.7,105231.99,105252.09
2025-01-20 16:02:20+00:00,105252.09,105313.17,105220.5,105311.56
2025-01-20 16:02:25+00:00,105311.55,105328.0,105201.87,105254.81
2025-01-20 16:02:30+00:00,105254.81,105282.66,105233.98,105282.66
2025-01-20 16:02:35+00:00,105282.66,105344.74,105282.65,105282.66
2025-01-20 16:02:40+00:00,105282.66,105316.2,105282.23,105298.19
2025-01-20 16:02:45+00:00,105298.19,105365.13,105298.18,105358.71
2025-01-20 16:02:50+00:00,105358.7,105374.78,105338.07,105374.77
2025-01-20 16:02:55+00:00,105374.78,105438.54,105374.77,105438.54
2025-01-20 16:03:00+00:00,105438.54,105442.3,105365.04,105365.05
2025-01-20 16:03:05+00:00,105365.05,105367.02,105320.23,105336.91
2025-01-20 16:03:10+00:00,105338.38,105441.0,105338.38,105441.0
2025-01-20 16:03:15+00:00,105442.88,105520.0,105440.68,105489.6
2025-01-20 16:03:20+00:00,105482.56,105491.86,105460.0,105469.77
2025-01-20 16:03:25+00:00,105469.76,105469.76,105360.0,105360.0
2025-01-20 16:03:30+00:00,105360.0,105395.42,105340.0,105395.42
2025-01-20 16:03:35+00:00,105395.42,105418.51,105379.85,105405.25
2025-01-20 16:03:40+00:00,105405.25,105417.12,105405.25,105410.18
2025-01-20 16:03:45+00:00,105410.18,105492.56,105410.18,105444.0
2025-01-20 16:03:50+00:00,105444.01,105444.01,105400.01,105413.89
2025-01-20 16:03:55+00:00,105413.88,105460.0,105400.27,105400.27
2025-01-20 16:04:00+00:00,105400.28,105400.28,105350.0,105353.01
2025-01-20 16:04:05+00:00,105353.01,105360.0,105328.42,105343.26
2025-01-20 16:04:10+00:00,105343.25,105354.04,105329.14,105343.19
2025-01-20 16:04:15+00:00,105343.2,105350.01,105329.13,105348.71
2025-01-20 16:04:20+00:00,105348.72,105445.29,105342.1,105388.42
2025-01-20 16:04:25+00:00,105388.42,105392.14,105329.13,105343.19
2025-01-20 16:04:30+00:00,105342.03,105374.22,105318.81,105374.22
2025-01-20 16:04:35+00:00,105374.23,105395.01,105330.75,105338.95
2025-01-20 16:04:40+00:00,105338.94,105357.15,105330.03,105357.15
2025-01-20 16:04:45+00:00,105357.22,105415.98,105349.18,105415.98
2025-01-20 16:04:50+00:00,105415.97,105415.98,105394.43,105413.07
2025-01-20 16:04:55+00:00,105415.52,105480.0,105415.52,105480.0
2025-01-20 16:05:00+00:00,105480.0,105515.88,105480.0,105515.87
2025-01-20 16:05:05+00:00,105515.88,105515.88,105480.0,105492.1
2025-01-20 16:05:10+00:00,105492.11,105492.11,105417.3,105417.31
2025-01-20 16:05:15+00:00,105417.31,105429.97,105400.0,105400.0
2025-01-20 16:05:20+00:00,105400.01,105411.5,105367.65,105396.83
2025-01-20 16:05:25+00:00,105396.82,105404.01,105372.37,105395.99
2025-01-20 16:05:30+00:00,105396.0,105411.5,105379.59,105411.5
2025-01-20 16:05:35+00:00,105411.5,105411.5,105375.46,105408.66
2025-01-20 16:05:40+00:00,105408.89,105545.0,105374.03,105534.31
2025-01-20 16:05:45+00:00,105534.31,105539.68,105485.67,105512.01
2025-01-20 16:05:50+00:00,105512.01,105646.24,105507.21,105644.02
2025-01-20 16:05:55+00:00,105644.02,105670.58,105615.41,105658.13
2025-01-20 16:06:00+00:00,105658.14,105678.24,105636.07,105664.3
2025-01-20 16:06:05+00:00,105664.3,105678.23,105652.03,105670.51
2025-01-20 16:06:10+00:00,105670.5,105769.23,105670.0,105731.52
2025-01-20 16:06:15+00:00,105731.5,105769.23,105731.5,105765.99
2025-01-20 16:06:20+00:00,105765.99,105779.98,105747.76,105761.03
2025-01-20 16:06:25+00:00,105761.04,105795.79,105761.03,105795.69
2025-01-20 16:06:30+00:00,105795.69,105795.69,105740.15,105740.15
2025-01-20 16:06:35+00:00,105740.15,105740.15,105713.01,105721.5
2025-01-20 16:06:40+00:00,105721.51,105768.77,105678.59,105678.59
2025-01-20 16:06:45+00:00,105678.6,105727.9,105670.67,105703.68
2025-01-20 16:06:50+00:00,105703.67,105708.07,105643.83,105647.96
2025-01-20 16:06:55+00:00,105647.97,105712.0,105647.96,105710.02
2025-01-20 16:07:00+00:00,105710.02,105804.53,105710.01,105804.52
2025-01-20 16:07:05+00:00,105804.52,105831.52,105804.52,105808.01
2025-01-20 16:07:10+00:00,105808.01,105820.16,105782.07,105782.07
2025-01-20 16:07:15+00:00,105781.47,105781.47,105745.35,105748.82
2025-01-20 16:07:20+00:00,105748.81,105748.81,105669.63,105669.63
2025-01-20 16:07:25+00:00,105669.63,105669.64,105660.0,105660.01
2025-01-20 16:07:30+00:00,105660.0,105660.0,105578.83,105578.84
2025-01-20 16:07:35+00:00,105578.84,105578.84,105516.99,105516.99
2025-01-20 16:07:40+00:00,105516.55,105516.55,105484.01,105494.72
2025-01-20 16:07:45+00:00,105494.73,105500.0,105494.73,105500.0
2025-01-20 16:07:50+00:00,105500.0,105561.01,105478.6,105541.73
2025-01-20 16:07:55+00:00,105541.72,105541.72,105526.08,105537.14
2025-01-20 16:08:00+00:00,105537.13,105537.14,105438.92,105438.92
2025-01-20 16:08:05+00:00,105438.93,105438.93,105388.53,105388.53
2025-01-20 16:08:10+00:00,105388.53,105388.53,105320.0,105324.53
2025-01-20 16:08:15+00:00,105324.54,105335.5,105299.24,105299.24
2025-01-20 16:08:20+00:00,105299.25,105339.99,105299.24,105334.31
2025-01-20 16:08:25+00:00,105332.76,105335.51,105325.24,105335.5
2025-01-20 16:08:30+00:00,105335.51,105395.62,105335.5,105374.68
2025-01-20 16:08:35+00:00,105374.68,105410.13,105363.98,105386.42
2025-01-20 16:08:40+00:00,105386.43,105386.43,105317.74,105317.74
2025-01-20 16:08:45+00:00,105317.75,105317.75,105300.0,105305.54
2025-01-20 16:08:50+00:00,105305.53,105363.35,105305.53,105361.82
2025-01-20 16:08:55+00:00,105361.82,105417.65,105352.01,105363.88
2025-01-20 16:09:00+00:00,105363.87,105413.17,105340.01,105340.02
2025-01-20 16:09:05+00:00,105340.01,105351.46,105336.1,105336.11
2025-01-20 16:09:10+00:00,105336.1,105336.11,105282.29,105282.29
2025-01-20 16:09:15+00:00,105282.3,105282.3,105282.1,105282.3
2025-01-20 16:09:20+00:00,105282.29,105348.0,105282.29,105347.99
2025-01-20 16:09:25+00:00,105348.0,105359.98,105328.0,105340.0
2025-01-20 16:09:30+00:00,105339.75,105384.0,105337.01,105384.0
2025-01-20 16:09:35+00:00,105384.38,105403.66,105316.26,105316.26
2025-01-20 16:09:40+00:00,105316.27,105316.27,105300.89,105300.9
2025-01-20 16:09:45+00:00,105300.89,105300.9,105264.84,105269.07
2025-01-20 16:09:50+00:00,105269.08,105305.35,105269.08,105301.74
2025-01-20 16:09:55+00:00,105301.75,105301.75,105256.04,105256.04
2025-01-20 16:10:00+00:00,105256.05,105271.5,105237.18,105238.09
2025-01-20 16:10:05+00:00,105238.09,105264.44,105238.08,105244.57
2025-01-20 16:10:10+00:00,105244.57,105301.55,105244.56,105275.52
2025-01-20 16:10:15+00:00,105275.52,105308.0,105275.51,105284.74
2025-01-20 16:10:20+00:00,105284.73,105317.47,105284.73,105301.73
2025-01-20 16:10:25+00:00,105301.74,105323.87,105288.58,105288.59
2025-01-20 16:10:30+00:00,105288.58,105288.59,105153.06,105153.06
2025-01-20 16:10:35+00:00,105153.07,105174.23,105126.25,105174.23
2025-01-20 16:10:40+00:00,105174.23,105179.44,105136.5,105138.76
2025-01-20 16:10:45+00:00,105140.0,105140.88,105073.56,105079.35
2025-01-20 16:10:50+00:00,105079.34,105149.62,105079.34,105143.69
2025-01-20 16:10:55+00:00,105143.7,105143.7,105089.13,105093.44
2025-01-20 16:11:00+00:00,105093.45,105098.32,105050.0,105050.01
2025-01-20 16:11:05+00:00,105050.01,105115.98,105016.3,105080.0
2025-01-20 16:11:10+00:00,105080.0,105149.2,105080.0,105105.82
2025-01-20 16:11:15+00:00,105108.63,105118.2,105070.21,105074.79
2025-01-20 16:11:20+00:00,105074.13,105074.13,105015.06,105020.01
2025-01-20 16:11:25+00:00,105020.01,105020.02,104880.0,104887.71
2025-01-20 16:11:30+00:00,104887.7,104887.71,104827.58,104828.97
2025-01-20 16:11:35+00:00,104828.96,104832.53,104644.0,104645.46
2025-01-20 16:11:40+00:00,104651.45,104759.02,104604.02,104743.97
2025-01-20 16:11:45+00:00,104743.96,104904.0,104735.73,104869.37
2025-01-20 16:11:50+00:00,104869.37,104869.37,104704.03,104707.71
2025-01-20 16:11:55+00:00,104707.72,104816.61,104664.0,104723.59
2025-01-20 16:12:00+00:00,104723.59,104734.11,104640.7,104640.71
2025-01-20 16:12:05+00:00,104640.71,104684.39,104615.38,104615.38
2025-01-20 16:12:10+00:00,104615.38,104722.83,104576.27,104596.68
2025-01-20 16:12:15+00:00,104596.69,104673.2,104556.75,104642.38
2025-01-20 16:12:20+00:00,104642.39,104642.39,104543.68,104573.85
2025-01-20 16:12:25+00:00,104573.84,104600.0,104500.0,104507.2
2025-01-20 16:12:30+00:00,104507.2,104561.43,104500.0,104500.0
2025-01-20 16:12:35+00:00,104500.0,104621.98,104449.27,104564.53
2025-01-20 16:12:40+00:00,104564.05,104669.12,104520.27,104603.43
2025-01-20 16:12:45+00:00,104603.43,104703.92,104603.43,104703.92
2025-01-20 16:12:50+00:00,104703.91,104779.3,104703.91,104721.08
2025-01-20 16:12:55+00:00,104722.85,104732.34,104663.25,104663.25
2025-01-20 16:13:00+00:00,104663.26,104663.26,104612.0,104612.0
2025-01-20 16:13:05+00:00,104612.01,104612.01,104556.31,104560.0
2025-01-20 16:13:10+00:00,104560.01,104654.48,104545.41,104545.41
2025-01-20 16:13:15+00:00,104545.41,104545.42,104340.59,104340.6
2025-01-20 16:13:20+00:00,104340.6,104351.02,104328.02,104339.72
2025-01-20 16:13:25+00:00,104339.71,104368.42,104237.76,104247.75
2025-01-20 16:13:30+00:00,104247.75,104304.21,104102.19,104169.6
2025-01-20 16:13:35+00:00,104169.6,104194.69,104121.27,104191.23
2025-01-20 16:13:40+00:00,104191.22,104235.71,104131.93,104137.73
2025-01-20 16:13:45+00:00,104136.15,104137.71,104002.66,104006.91
2025-01-20 16:13:50+00:00,104003.06,104016.0,103708.0,103757.3
2025-01-20 16:13:55+00:00,103754.06,103882.47,103736.0,103806.62
2025-01-20 16:14:00+00:00,103806.62,104033.93,103806.62,103998.58
2025-01-20 16:14:05+00:00,103998.58,104180.21,103998.58,104144.47
2025-01-20 16:14:10+00:00,104144.47,104203.65,104049.84,104049.84
2025-01-20 16:14:15+00:00,104049.83,104080.0,103936.25,104041.11
2025-01-20 16:14:20+00:00,104041.12,104080.48,103985.67,104066.12
2025-01-20 16:14:25+00:00,104066.12,104155.8,104066.12,104155.8
2025-01-20 16:14:30+00:00,104155.8,104271.97,104150.02,104271.97
2025-01-20 16:14:35+00:00,104271.97,104361.46,104271.97,104361.45
2025-01-20 16:14:40+00:00,104361.46,104391.28,104341.23,104357.47
2025-01-20 16:14:45+00:00,104357.47,104376.0,104288.46,104346.64
2025-01-20 16:14:50+00:00,104346.63,104432.43,104346.63,104432.43
2025-01-20 16:14:55+00:00,104432.55,104523.75,104425.43,104513.09
2025-01-20 16:15:00+00:00,104513.1,104541.86,104332.0,104335.83
2025-01-20 16:15:05+00:00,104335.83,104448.0,104335.82,104448.0
2025-01-20 16:15:10+00:00,104448.0,104648.99,104433.97,104610.72
2025-01-20 16:15:15+00:00,104610.72,104889.69,104610.72,104889.69
2025-01-20 16:15:20+00:00,104889.69,104927.32,104710.26,104769.92
2025-01-20 16:15:25+00:00,104769.92,104873.91,104769.92,104787.41
2025-01-20 16:15:30+00:00,104787.41,104787.42,104700.78,104747.58
2025-01-20 16:15:35+00:00,104747.58,104779.96,104700.02,104779.96
2025-01-20 16:15:40+00:00,104779.96,104863.76,104779.95,104856.57
2025-01-20 16:15:45+00:00,104856.57,104933.22,104813.5,104933.22
2025-01-20 16:15:50+00:00,104933.21,105016.55,104924.67,104928.0
2025-01-20 16:15:55+00:00,104928.01,104996.55,104908.0,104962.32
2025-01-20 16:16:00+00:00,104962.33,105072.0,104962.33,105053.0
2025-01-20 16:16:05+00:00,105052.99,105117.08,104960.0,104999.99
2025-01-20 16:16:10+00:00,104999.99,105077.7,104999.98,105038.12
2025-01-20 16:16:15+00:00,105038.13,105059.99,104959.31,104962.32
2025-01-20 16:16:20+00:00,104962.32,104962.32,104856.58,104893.54
2025-01-20 16:16:25+00:00,104893.53,104940.0,104843.68,104874.84
2025-01-20 16:16:30+00:00,104871.95,105000.0,104848.36,104980.84
2025-01-20 16:16:35+00:00,104980.85,105015.61,104945.04,104947.49
2025-01-20 16:16:40+00:00,104945.11,105017.81,104945.1,105017.81
2025-01-20 16:16:45+00:00,105017.81,105087.43,105017.01,105044.0
2025-01-20 16:16:50+00:00,105044.0,105100.37,105010.0,105012.01
2025-01-20 16:16:55+00:00,105012.0,105101.3,105012.0,105033.89
2025-01-20 16:17:00+00:00,105033.89,105033.89,104893.28,104903.61
2025-01-20 16:17:05+00:00,104903.62,104952.81,104903.61,104907.11
2025-01-20 16:17:10+00:00,104907.11,104955.66,104832.91,104832.92
2025-01-20 16:17:15+00:00,104832.92,104863.99,104802.59,104802.6
2025-01-20 16:17:20+00:00,104802.59,104802.6,104740.7,104767.99
2025-01-20 16:17:25+00:00,104767.98,104771.27,104737.01,104770.77
2025-01-20 16:17:30+00:00,104770.77,104810.32,104756.37,104774.47
2025-01-20 16:17:35+00:00,104774.49,104884.97,104774.49,104831.39
2025-01-20 16:17:40+00:00,104831.4,104862.16,104794.33,104836.83
2025-01-20 16:17:45+00:00,104836.83,104912.0,104836.83,104880.02
2025-01-20 16:17:50+00:00,104880.02,104880.02,104778.62,104778.62
2025-01-20 16:17:55+00:00,104778.62,104829.2,104757.59,104757.59
2025-01-20 16:18:00+00:00,104757.6,104840.0,104757.59,104839.99
2025-01-20 16:18:05+00:00,104839.99,104924.88,104816.04,104917.48
2025-01-20 16:18:10+00:00,104917.48,104989.78,104891.37,104989.78
2025-01-20 16:18:15+00:00,104989.78,105084.0,104974.08,105045.07
2025-01-20 16:18:20+00:00,105045.08,105045.08,104946.51,104992.64
2025-01-20 16:18:25+00:00,104992.65,105043.7,104992.65,105023.99
2025-01-20 16:18:30+00:00,105023.99,105079.11,105002.26,105058.98
2025-01-20 16:18:35+00:00,105058.97,105066.08,104968.86,104968.86
2025-01-20 16:18:40+00:00,104968.82,104996.0,104946.18,104995.99
2025-01-20 16:18:45+00:00,104996.0,105024.64,104993.52,104993.52
2025-01-20 16:18:50+00:00,104993.53,105001.46,104868.28,104891.56
2025-01-20 16:18:55+00:00,104891.56,104944.0,104891.56,104940.36
2025-01-20 16:19:00+00:00,104940.36,104956.0,104858.8,104861.84
2025-01-20 16:19:05+00:00,104861.84,104874.56,104820.19,104820.19
2025-01-20 16:19:10+00:00,104820.19,104820.2,104776.15,104784.35
2025-01-20 16:19:15+00:00,104784.34,104792.0,104767.31,104789.51
2025-01-20 16:19:20+00:00,104789.52,104839.57,104778.08,104819.96
2025-01-20 16:19:25+00:00,104817.78,104826.91,104784.28,104805.71
2025-01-20 16:19:30+00:00,104805.7,104819.98,104778.84,104778.84
2025-01-20 16:19:35+00:00,104778.55,104943.67,104778.55,104936.0
2025-01-20 16:19:40+00:00,104936.0,104940.0,104908.0,104909.63
2025-01-20 16:19:45+00:00,104909.63,104920.08,104860.0,104860.0
2025-01-20 16:19:50+00:00,104860.01,104967.72,104860.01,104967.71
2025-01-20 16:19:55+00:00,104967.72,105015.0,104967.71,105000.69
2025-01-20 16:20:00+00:00,104998.97,105012.1,104957.99,104979.41
2025-01-20 16:20:05+00:00,104980.0,104980.0,104932.81,104949.76
2025-01-20 16:20:10+00:00,104949.75,104949.75,104821.16,104833.33
2025-01-20 16:20:15+00:00,104833.33,104944.0,104833.33,104944.0
2025-01-20 16:20:20+00:00,104944.0,104949.77,104917.7,104920.56
2025-01-20 16:20:25+00:00,104921.82,104930.3,104830.21,104856.84
2025-01-20 16:20:30+00:00,104856.84,104953.36,104856.83,104953.35
2025-01-20 16:20:35+00:00,104953.36,104955.43,104765.52,104765.52
2025-01-20 16:20:40+00:00,104765.52,104802.12,104760.8,104761.33
2025-01-20 16:20:45+00:00,104762.17,104784.37,104750.0,104752.39
2025-01-20 16:20:50+00:00,104752.38,104763.41,104711.86,104716.6
2025-01-20 16:20:55+00:00,104716.6,104716.6,104658.67,104690.65
2025-01-20 16:21:00+00:00,104690.64,104747.99,104668.33,104718.07
2025-01-20 16:21:05+00:00,104718.07,104780.0,104718.07,104780.0
2025-01-20 16:21:10+00:00,104780.0,104810.71,104708.47,104708.47
2025-01-20 16:21:15+00:00,104708.48,104711.93,104629.89,104629.89
2025-01-20 16:21:20+00:00,104635.72,104658.51,104611.13,104658.51
2025-01-20 16:21:25+00:00,104658.51,104693.22,104570.0,104572.26
2025-01-20 16:21:30+00:00,104572.26,104572.27,104468.91,104497.07
2025-01-20 16:21:35+00:00,104498.23,104523.45,104491.52,104518.62
2025-01-20 16:21:40+00:00,104518.62,104618.66,104518.62,104618.66
2025-01-20 16:21:45+00:00,104618.65,104706.97,104595.11,104706.97
2025-01-20 16:21:50+00:00,104706.97,104748.31,104700.02,104747.46
2025-01-20 16:21:55+00:00,104747.46,104747.46,104700.0,104708.99
2025-01-20 16:22:00+00:00,104708.99,104744.03,104700.0,104742.35
2025-01-20 16:22:05+00:00,104742.36,104779.97,104708.17,104769.69
2025-01-20 16:22:10+00:00,104769.7,104841.62,104769.7,104841.62
2025-01-20 16:22:15+00:00,104841.62,104909.0,104831.4,104909.0
2025-01-20 16:22:20+00:00,104909.0,104909.0,104820.25,104838.96
2025-01-20 16:22:25+00:00,104838.96,104924.47,104838.96,104924.46
2025-01-20 16:22:30+00:00,104924.46,104937.83,104876.24,104937.83
2025-01-20 16:22:35+00:00,104937.84,104940.0,104892.0,104929.39
2025-01-20 16:22:40+00:00,104929.4,104941.56,104894.48,104900.0
2025-01-20 16:22:45+00:00,104902.84,104936.0,104902.83,104936.0
2025-01-20 16:22:50+00:00,104936.0,104978.93,104935.99,104978.92
2025-01-20 16:22:55+00:00,104978.92,104999.99,104944.72,104972.17
2025-01-20 16:23:00+00:00,104972.17,104972.17,104826.41,104861.3
2025-01-20 16:23:05+00:00,104861.29,104861.29,104802.94,104820.88
2025-01-20 16:23:10+00:00,104820.88,104838.37,104799.02,104799.02
2025-01-20 16:23:15+00:00,104799.02,104836.0,104767.34,104836.0
2025-01-20 16:23:20+00:00,104835.99,104905.51,104835.99,104899.99
2025-01-20 16:23:25+00:00,104899.49,104899.5,104817.62,104817.63
2025-01-20 16:23:30+00:00,104817.63,104879.99,104817.63,104878.58
2025-01-20 16:23:35+00:00,104876.98,104967.74,104876.98,104967.74
2025-01-20 16:23:40+00:00,104968.0,104976.41,104924.0,104948.44
2025-01-20 16:23:45+00:00,104948.43,104948.43,104929.99,104947.64
2025-01-20 16:23:50+00:00,104947.65,104948.47,104883.28,104883.28
2025-01-20 16:23:55+00:00,104883.28,104883.29,104862.78,104869.05
2025-01-20 16:24:00+00:00,104869.05,104920.0,104862.79,104920.0
2025-01-20 16:24:05+00:00,104919.99,104925.08,104901.98,104904.03
2025-01-20 16:24:10+00:00,104901.98,104901.98,104832.91,104832.92
2025-01-20 16:24:15+00:00,104832.91,104852.25,104814.99,104833.14
2025-01-20 16:24:20+00:00,104833.14,104833.14,104804.6,104805.29
2025-01-20 16:24:25+00:00,104805.28,104812.03,104742.37,104753.78
2025-01-20 16:24:30+00:00,104752.51,104786.96,104740.7,104773.8
2025-01-20 16:24:35+00:00,104773.8,104773.8,104702.42,104702.42
2025-01-20 16:24:40+00:00,104702.43,104740.0,104702.43,104738.51
2025-01-20 16:24:45+00:00,104738.51,104756.27,104710.34,104732.79
2025-01-20 16:24:50+00:00,104732.79,104739.99,104710.58,104720.26
2025-01-20 16:24:55+00:00,104720.25,104739.29,104720.25,104727.17
2025-01-20 16:25:00+00:00,104727.17,104741.66,104727.17,104741.65
2025-01-20 16:25:05+00:00,104741.65,104882.75,104741.65,104882.75
2025-01-20 16:25:10+00:00,104877.94,104902.64,104877.93,104897.4
2025-01-20 16:25:15+00:00,104897.41,104937.16,104896.75,104937.16
2025-01-20 16:25:20+00:00,104937.16,104965.45,104935.28,104958.82
2025-01-20 16:25:25+00:00,104958.81,105058.97,104952.77,105058.96
2025-01-20 16:25:30+00:00,105058.97,105058.97,104989.17,104989.17
2025-01-20 16:25:35+00:00,104989.17,104989.65,104928.34,104942.27
2025-01-20 16:25:40+00:00,104942.26,105028.26,104942.26,105028.26
2025-01-20 16:25:45+00:00,105028.26,105028.26,104946.03,104946.03
2025-01-20 16:25:50+00:00,104946.03,104954.09,104903.25,104933.49
2025-01-20 16:25:55+00:00,104933.49,104956.0,104923.02,104923.02
2025-01-20 16:26:00+00:00,104922.99,104922.99,104856.16,104856.16
2025-01-20 16:26:05+00:00,104856.16,104896.0,104856.0,104895.99
2025-01-20 16:26:10+00:00,104895.99,104902.21,104862.04,104884.13
2025-01-20 16:26:15+00:00,104884.12,104884.12,104855.49,104874.33
2025-01-20 16:26:20+00:00,104874.32,104959.32,104874.32,104950.68
2025-01-20 16:26:25+00:00,104950.69,104990.18,104950.68,104973.21
2025-01-20 16:26:30+00:00,104973.21,104978.62,104969.17,104978.37
2025-01-20 16:26:35+00:00,104978.37,104988.87,104952.01,104965.18
2025-01-20 16:26:40+00:00,104965.17,104965.18,104950.81,104950.82
2025-01-20 16:26:45+00:00,104950.82,104965.17,104917.0,104951.99
2025-01-20 16:26:50+00:00,104951.99,105000.0,104951.99,105000.0
2025-01-20 16:26:55+00:00,105000.0,105000.0,104979.73,104979.74
2025-01-20 16:27:00+00:00,104979.74,105058.96,104979.74,105058.96
2025-01-20 16:27:05+00:00,105058.97,105058.97,104936.85,104936.86
2025-01-20 16:27:10+00:00,104936.86,104964.25,104913.28,104958.0
2025-01-20 16:27:15+00:00,104957.99,104983.65,104953.23,104975.37
2025-01-20 16:27:20+00:00,104975.38,104995.13,104973.14,104973.14
2025-01-20 16:27:25+00:00,104973.14,104980.0,104940.49,104970.67
2025-01-20 16:27:30+00:00,104970.68,104980.0,104964.93,104964.93
2025-01-20 16:27:35+00:00,104963.51,104996.0,104963.51,104996.0
2025-01-20 16:27:40+00:00,104995.99,104996.0,104961.63,104967.7
2025-01-20 16:27:45+00:00,104967.71,105000.0,104961.63,105000.0
2025-01-20 16:27:50+00:00,105000.0,105012.0,104999.99,105012.0
2025-01-20 16:27:55+00:00,105012.0,105067.8,105005.8,105005.8
2025-01-20 16:28:00+00:00,105005.8,105093.1,104999.89,105063.94
2025-01-20 16:28:05+00:00,105063.94,105078.17,105063.93,105075.51
2025-01-20 16:28:10+00:00,105075.5,105142.77,105075.5,105141.61
2025-01-20 16:28:15+00:00,105140.81,105234.23,105140.81,105224.57
2025-01-20 16:28:20+00:00,105224.56,105250.0,105222.4,105250.0
2025-01-20 16:28:25+00:00,105250.0,105292.84,105250.0,105292.84
2025-01-20 16:28:30+00:00,105292.83,105321.43,105287.21,105290.05
2025-01-20 16:28:35+00:00,105290.06,105299.12,105180.02,105209.01
2025-01-20 16:28:40+00:00,105209.01,105287.99,105209.01,105267.76
2025-01-20 16:28:45+00:00,105267.77,105300.0,105251.66,105282.91
2025-01-20 16:28:50+00:00,105282.91,105308.53,105282.9,105296.22
2025-01-20 16:28:55+00:00,105296.23,105296.23,105265.17,105293.06
2025-01-20 16:29:00+00:00,105293.07,105293.07,105260.82,105266.19
2025-01-20 16:29:05+00:00,105261.42,105284.73,105244.37,105284.73
2025-01-20 16:29:10+00:00,105284.74,105356.78,105284.73,105347.91
2025-01-20 16:29:15+00:00,105347.91,105347.91,105312.01,105331.16
2025-01-20 16:29:20+00:00,105331.17,105373.81,105331.17,105372.24
2025-01-20 16:29:25+00:00,105372.24,105372.24,105349.46,105364.06
2025-01-20 16:29:30+00:00,105364.06,105476.0,105364.06,105475.99
2025-01-20 16:29:35+00:00,105476.0,105562.85,105451.65,105476.09
2025-01-20 16:29:40+00:00,105478.27,105499.97,105454.35,105499.96
2025-01-20 16:29:45+00:00,105499.97,105542.13,105476.01,105505.36
2025-01-20 16:29:50+00:00,105505.37,105557.76,105498.57,105557.76
2025-01-20 16:29:55+00:00,105557.75,105659.64,105544.57,105620.01
2025-01-20 16:30:00+00:00,105620.01,105639.2,105484.77,105484.77
2025-01-20 16:30:05+00:00,105484.77,105520.48,105484.77,105491.12
2025-01-20 16:30:10+00:00,105491.13,105515.88,105407.19,105407.19
2025-01-20 16:30:15+00:00,105406.3,105406.3,105338.2,105379.4
2025-01-20 16:30:20+00:00,105379.4,105379.41,105333.5,105369.41
2025-01-20 16:30:25+00:00,105369.42,105416.11,105369.41,105410.92
2025-01-20 16:30:30+00:00,105410.92,105498.55,105383.6,105464.76
2025-01-20 16:30:35+00:00,105464.76,105464.77,105385.48,105385.49
